date,title,reporter,content,press
2021.04.14,190만 공직자 대상 ‘이해충돌방지법' 정무위 소위 통과,김형원 기자,"공직자 이해충돌방지법 제정안이 14일 국회 정무위원회 법안심사소위를 통과했다. 이해충돌방지법은 공직자가 직무 관련 정보·지위 등으로 사익을 얻지 못하도록 규제하는 것이 골자다. 이 법안은 최근 한국토지주택공사(LH) 직원들의 땅투기 사태를 계기로 법안처리에 속도가 붙었다.
국회 정무위원회 법안심사제2소위원회는 이날 회의를 열고 공직자 이해충돌방지법 제정안을 여야 합의로 의결했다.
더불어민주당 박성준 원내대변인은 서면브리핑에서 “공직자가 직무상 권한과 우월적 지위를 남용하고 사익을 추구하여 공직사회에 대한 국민의 신뢰가 무너진 것이 현실”이라며 “이해충돌방지법 제정은 공직사회에 대한 국민의 신뢰를 회복하고, 공직자의 사익추구행위를 근절하기 위해 만들어졌다”고 했다.
국민의힘 성일종 의원도 “법안은 공직자가 수행하는 직무와 사적 이익 간 발생할 수 있는 이해충돌 상황을 사전에 신고하고 부적절한 상황을 회피하도록 구성됐다”며 “공직자가 국민 신뢰를 확보할 수 있는 초석 될 것”이라고 했다.
법안은 직무수행 중 알게 된 비밀로 재산상 이득 금지, 직무수행 중 공직자가 사적 이해관계자와 얽힌 경우 스스로 회피, 직무관련자와의 금품 거래 신고, 공공기관 가족 채용을 제한하는 내용 등이 포함됐다. 공직자가 직무상 정보로 재산상 이득을 취했을 경우에는 7년 이하의 징역형이나 7000만원 이하의 과태료 처분 등 형사처벌에 처해질 수 있다.
이날 통과된 제정안은 고위공직자 범위에 공공기관 직원, 지방의회 의원 등도 포함시켜 법 적용대상을 확대했다. 다만 과잉 규제 논란이 일었던 언론인, 사립학교 교직원 등은 제외됐다. 이 법의 적용대상은 모든 공무원, 1227개 공직 유관단체, 340개 지정 공공기관 임직원 전체로 190만명 규모다.
이해충돌방지법은 정무위 전체회의를 거쳐 법제사법위원회(법사위)의 체계자구 심사 후 이달 29일 국회 본회의에서 최종 의결될 전망이다.",조선일보
2021.04.13,"與 송영길 “무주택자, 집값 90%까지 대출해줘야”",김승현 기자,"더불어민주당의 차기 당권주자로 꼽히는 송영길 의원이 13일 “최초로 자기 집을 갖는 무주택자에게는 주택담보대출비율(LTV)을 90%로 확 풀어서 집을 살 수 있게 해줘야 한다”고 말했다.
송 의원은 이날 CBS 라디오 ‘김현정의 뉴스쇼’에 출연해 “(선거 패배 원인으로) 여러가지 원인이 복합되어 있겠지만 핵심적인 것은 부동산 대책이라 생각한다”며 “집값이 상승해서 우리 20, 30대가 집 못구해서 다 쫓겨난다는 불만이 쏟아져 나온다”고 했다.
송 의원은 이어 “집을 갖고자 하는 젊은이한테 LTV, DTI(총부채상환비율)를 40%, 60% 다 제한해 버리면 10억짜리 집을 살 때 4억밖에 안 빌려주겠다는 것”이라며 “6억이라는 돈이 없는 사람은 집을 살 수가 없다. 그러면 은행에 의존하지 않는 현금 가진 사람들이 줍줍이라고 해서 다 가져가게 된다”라고 했다.
LTV는 주택을 담보로 돈을 빌릴 때 인정되는 자산가치 비율이다. 예를 들어 주택담보대출비율 60%에 3억짜리 주택을 담보로 돈을 빌리고자 한다면, 빌릴 수 있는 최대 금액은 1억 8천만원(3억×0.6)이 된다.
송 의원은 “최초로 자기 집을 갖는 분양 무주택자에게는 LTV, DTI를 90%씩 확 풀어서 바로 집을 살 수 있게 해 줘야 한다”며 “자기가 직장이 있고 갚으면 될 것 아니겠느냐”라고 했다.
그는 현 정부의 부동산 정책에 대해서도 “지금 대책은 ‘집값 올리면 세금으로 때려잡자’는 건데 국민들, 세입자들이 보기엔 집값 올려서 국가와 집주인이 같이 나눠 먹는 공범자”라며 “집값이 오르는 것을 세금으로 해결하는 건 해결책이 아니다. 송영길의 해결책은 집값 오른 것을 세입자와 집주인이 나눠 갖자는 사회적 이익공유 시스템”이라고 했다.",조선일보
2021.04.27,‘中 견제 임무’ 英 최신 항모전단 아시아로… 부산도 온다,유용원 군사전문기자,"영국 국방부가 26일 영국 항공모함 퀸 엘리자베스함과 호위 함정들로 구성된 ’2021 항모 전단(CSG21)’이 올 하반기 한국을 포함한 아시아를 순방할 계획이라고 공식 발표했다. 한국 국방부도 이날 영 항모 전단 방한 계획을 공식 확인했다.
영국 항모의 한국 방문은 1997년 이후 처음이며, 퀸 엘리자베스 항모 전단의 아시아 순방도 처음이다. 이번 아시아 방문은 미국의 중국 견제에 동참하는 성격이 커 미·중 갈등이 고조되고 있는 상황에서 주목받고 있다. 항모 전단은 동아시아에서 일본과 연합 훈련을 할 계획이다.
영국 국방부는 이날 보도 자료를 통해 “영국 최신 항공모함 퀸 엘리자베스함이 포함된 2021 항모 전단(CSG21)의 첫 순방 일정에 한국이 포함된다”며 “CSG21의 인도·태평양 지역 순방은 영국과 각국 간의 안보 협력을 더욱 깊고 지속적이게 만들어줄 것”이라고 밝혔다. 영 국방부는 “이번 순방은 영국에 인도·태평양 지역의 세계적 중요성을 상기시켜 주는 계기가 될 것”이라고 덧붙였다.
퀸 엘리자베스함은 2017년 취역한 6만5000t급 중형 항모로 길이는 282m, 폭은 73m다. F-35B 스텔스기와 ‘멀린’ 헬기 등 각종 함재기 40여대를 탑재한다. 영국 항모 전단은 퀸 엘리자베스함 외에 45형 구축함 ‘디펜더’와 ‘다이아몬드’, 23형 대잠(對潛)호위함 ‘켄트’와 ‘리치먼드’, 보급함 포트 빅토리아함과 타이드스프링함 등으로 구성된다.
영국 항모 전단은 오는 5~6월쯤 영국을 출발해 지중해, 홍해, 아라비아해, 인도양을 거쳐 오는 9월쯤 한국과 일본 등을 방문할 계획인 것으로 알려졌다. 그 뒤 싱가포르를 거쳐 올해 말쯤 영국으로 복귀할 예정이다. 4만8000여㎞에 달하는 대장정이다.
영 항모 전단의 이례적인 아시아행(行)은 영국과 미국의 이해관계가 맞아떨어진 측면이 크다는 분석이다. 전문가들은 우선 브렉시트(영국의 EU 탈퇴)가 진행되면서 유럽에서 한 발짝 발을 뺀 영국이 미국과의 특수 관계를 지속적으로 강화하려는 의도가 반영돼 있는 것으로 보고 있다. 이를 위해 러시아·중국의 도전을 억제하려는 미국의 노력에 적극 동참하게 됐다는 것이다.
영 항모 전단은 이번 아시아 순방 중 인도·일본·싱가포르 등과 연합 훈련을 할 계획인 것으로 알려졌는데 중국 견제 성격이 크다. 영 국방부도 이날 “주요 무역 경로에서 항행의 자유 지지와 모든 국가에 이익을 약속하는 국제 규범 및 행동 시스템에 대한 영국의 약속을 보여준다”고 밝혔다. 박원곤 이화여대 교수는 “남중국해 항행의 자유 작전과 인도·태평양 지역에서 대중 견제에 동참하는 의미가 있다”고 말했다.
중국 견제 측면에서 영 항모 전단의 방한 추진은 한때 진통을 겪었던 것으로 알려졌다. 중국을 의식해 미국의 대중 견제 전선에 참여에 소극적인 한국 정부 입장에선 부담스러운 측면이 있었기 때문이다. 한국 국방부는 이날 “국방부는 한·영 양국 간 국방 협력 증진 및 친선 교류를 위해 금년 하반기 영국 퀸 엘리자베스 항모 전단의 부산항 기항 요청을 수용했다”고 짤막한 보도 자료만 냈다.
영국 국방부가 보도 자료에서 ‘영국은 유럽 국가 중 한국과 가장 긴 시간 교류해온 나라’라며 우호적인 한·영 관계를 강조하고, 벤 월리스 국방장관이 “한국은 인도·태평양 지역 안보에 있어 매우 중요한 파트너이며 이는 CSG21 순방을 통해 강조될 것”이라고 밝힌 것과 대비된다.
영국은 지난해부터 퀸 엘리자베스 항모 전단의 방한을 적극 추진해 왔는데 여기엔 우리 해군의 한국형 경항모 계획도 영향을 끼친 것으로 보인다. 영국은 항모 설계 기술, F-35B 스텔스기 운용 기술 이전 등을 통해 우리 경항모 계획에 참여하려는 의향을 갖고 있는 것으로 알려졌다.",조선일보
2021.04.04,"文 “‘시대 어른’ 채현국 선생, 무소유 청빈의 삶 살다 가셔”",노석조 기자,"문재인 대통령이 4일 “‘시대의 어른’ 채현국 효암학원 이사장님의 발인을 앞두고 삼가 명복을 빈다”고 했다. 채현국 이사장은 지난 2일 86세를 일기로 별세했다.
문 대통령은 이날 SNS 메시지에서 이 같이 밝히고 “그는 양산 지역에서 많은 인재를 배출한 개운중학교와 효암고등학교 운영에 모든 것을 쏟아붓고, 스스로는 무소유의 청빈한 삶을 사신 분”이라고 했다.
그러면서 “학교와 멀지 않은 제 양산 집에 오시기도 하면서 여러 번 뵐 기회가 있었는데, 연배를 뛰어넘어 막걸리 한잔의 대화가 언제나 즐거웠고, 늘 가르침이 되었다”고 했다.
문 대통령은 “지난 대선 후 전화로 인사를 드렸더니, 대통령 재임 중에는 전화도 하지 말자고 하셨던 것이 마지막 대화가 되고 말았다”며 “선생님이 보여주셨던 진정한 자유인의 모습이 늘 그리울 것”이라고 했다.",조선일보
2021.03.25,"유치원생 이재정, 19세 박주민… 與 투표 독려 캠페인 봤더니",원선우 기자,"더불어민주당에서 제작한 4·7 재보선 투표 독려 영상이 정치권 화제를 모으고 있다.
1960년대 레트로 스타일(복고풍)으로 제작한 포스터에서 민주당 이재정 의원은 ‘노오란 모자쓴 귀여운 어린이'로, 박주민 의원은 ‘꽃다운 나이 19세 청년'으로 분장했다.
1분 8초 분량 영상에서 이 의원은 달고나(캐러멜의 일종)를 판매하는 박 의원에게 앳된 목소리로 “아저씨”라고 부른다. 그러자 박 의원은 “나 아저씨 아닌데? 열아홉인데”라고 답하고, 이 의원은 “어머나”라며 놀라는 표정을 짓는다.
이 의원은 박 의원에게 “근데 아저씨, 이걸 잘 뽑으려면 어떻게 해야 해요?”라고 묻고, 박 의원은 과거 한국영화 성우와 같은 목소리로 “뽑기는 말이지, 먼저 잘 찍어야 해”라고 답한다.
“잘 찍어야 하는 거구나”라는 이 의원에게 박 의원은 “잠깐! 잘못 찍으면 망하는 것”이라고 한다. 이 말을 들으며 달고나 뽑기에 열중하던 이 의원이 “어머나?”라고 하자 박 의원은 “왜”라고 묻는다.
그러자 이 의원은 기표 도장 무늬로 완벽하게 뽑아낸 달고나를 들어보인다. 이에 박 의원이 엄지를 치켜들고, “잘 찍고 잘 뽑자”는 내용으로 영상은 마무리된다.
민주당 관계자는 “어제(24일) 영상을 올렸는데 벌써 8000회 이상 조회수를 기록하는 등 온라인 반응이 좋다”고 했다.
",조선일보
2021.03.25,야권 단일화 다음날… 호남부터 찾은 김종인,송혜진 기자,"김종인 국민의힘 비상대책위원장이 24일 광주 5·18 민주묘지를 참배했다. 오세훈 국민의힘 서울시장 후보가 야권 단일 후보로 선출되자마자 광주를 찾은 것이다. 김 위원장은 지난해 8월 보수 정당 대표로선 처음으로 이곳에서 무릎을 꿇고 사과했고, 이후 11월에도 방문해 호남 민심 회복에 공을 들여왔다. 서울시장 선거를 위해 재경(在京) 호남 민심을 잡는 것은 물론, 내년 대선에서 정권 탈환을 하기 위한 전략적 행보라는 해석이 나온다.
김 위원장은 이날 광주 북구 국립 5·18민주묘지를 찾아 ‘임을 위한 행진곡’의 주인공인 윤상원·박기순 열사와 박관현 열사 묘를 참배했다. 방명록에는 ‘5·18정신으로 무너진 민주주의를 바로 세우겠습니다’라고 썼다. 그는 참배를 마치고 기자들과 만나 “이제 임무를 마쳐가는 과정에 있기 때문에 선거가 끝나기 전에 다녀가려고 왔다”고 했다.
김 위원장은 이후 김대중컨벤션센터에서 5·18 단체들과 간담회를 열었다. 그는 “5·18은 역사적으로나 법적으로 누구도 부정할 수 없는 확정된 사항”이라고 했다. 정운천 국민통합위원장과 이채익·김은혜 의원, 지상욱 여의도연구원장 등이 함께했다. 지 원장은 “광주시민들께서 ‘이제는 됐다'고 할 때까지 찾아뵙겠다는 진정성을 보여드리려는 것”이라고 했다.
당내에선 김 위원장의 이 같은 행보가 호남 출신 서울 시민의 표심을 모으고, ‘TK 중심' 이미지를 벗고 당의 외연을 확장하려는 의도에 따른 것으로 보고있다. 김 위원장은 호남 출신의 정양석 전 의원을 당 사무총장으로 임명했고, 비례대표 국회의원 당선권 중 25%를 호남 인사로 추천하는 제도를 도입했다. 작년 9월 당 소속 현역 의원 48명과 ‘호남 동행 의원 발대식’도 가졌다. 타 지역 의원이 광주와 전남·북 지역을 ‘제2의 지역구’로 여기고 호남의 현안 및 예산을 챙기자는 취지였다. 국민의힘 관계자는 “김 위원장은 보궐선거가 끝나면 당을 떠나겠다고 말해왔다”며 “자신은 나가도 ‘호남 동행’ 기조를 굳혀놔야 국민의힘이 존속할 수 있다고 생각하는 것”이라고 했다.",조선일보
2021.03.23,"김태년, 오세훈 향해 “MB 아바타다운 거짓말 정치인”",안준용 기자,"김태년 더불어민주당 대표 직무대행 겸 원내대표는 23일 원내대책회의에서 오세훈 국민의힘 서울시장 후보의 ‘내곡동 땅 보상 의혹’과 관련, “오 후보의 거짓말을 입증할 증거 자료는 차고도 넘친다”고 했다. 그러면서 오세훈 후보를 가리켜 “MB 아바타다운 거짓말 정치인”이라고 비판했다.
김 대표대행은 “오 후보의 거짓말 스무고개가 점입가경이다. 오 후보는 진실을 고백하는 대신 책임회피와 말 바꾸기로 일관하고 있다”며 이같이 말했다.
그는 “우리 사회는 이미 거짓말로 국민을 속이고 대통령이 된 MB의 몰락을 잘 안다”면서 “모든 서류와 문서는 오 후보가 했던 일을 또렷이 기록하고 있다. 그런데도 오 후보는 어설픈 말 바꾸기로 국민을 속일 수 있다고 착각하고 있다. MB 아바타다운 거짓말 정치인”이라고 했다.
김 대표대행은 “오 후보는 자신의 말 바꾸기 거짓말에 대해 책임을 져야 한다”며 “거짓말했던 분이 공직을 탐해선 안 된다”고 했다.
특히 “MB의 거짓말 국정농단은 한 번으로 족하다. 가벼운 입은 서울시장이란 막중한 공직에 어울리지 않는다”면서 “오세훈 후보는 시민의 삶을 외면한 채 전시행정에만 몰두하다 실패한 전직 시장”이라고 했다.
이어 “오 후보는 재임 시절 각종 토건사업에 예산을 물쓰듯하면서 정작 우리 아이들의 친환경 무상급식을 저지하겠다며 직을 내던졌던 전직 시장”이라며 “유치원 무상급식은커녕 이미 시행 중인 초중고 무상급식도 좌초시키려 할지도 모른다”고 했다.
그는 박형준 국민의힘 부산시장 후보를 향해서도 “불법사찰부터 특혜 분양 의혹까지 파도 끝이 없는 막장 의혹에 국민이 허탈하다”며 “깨어 있는 시민의 행동으로 부패와 비리로 얼룩진 실패한 이명박 토건 부패세력의 부활을 막아야 한다”고 했다.",조선일보
2021.04.13,[유용원의 밀리터리 시크릿] 94세 전직 공군총장까지 참석한 KF-21 출고식,유용원 군사전문기자,"안녕하세요, 지난 9일 경남 사천 KAI(한국항공우주산업)에서 열린 첫 한국형전투기 KF-21 ‘보라매’ 시제기 출고식에 참석했는데요, 오늘은 이에 대한 말씀을 드리려 합니다.
이날 출고식은 문재인 대통령과 서욱 국방장관 등 군 수뇌부, 프라보워 수비안토 인도네시아 국방장관 등 국내외 인사 250여명이 참석한 가운데 열렸는데요, 종전 KF-X로 불려왔던 한국형 전투기는 이날 KF-21로 공식 명명됐습니다.
이번 행사는 종전 신무기 도입행사에선 보기 어려운 이벤트적인 요소가 많았습니다. 정부 소식통은 “탁현민 의전비서관이 주도해 극적인 연출이 적지 않았던 것으로 안다”고 전했습니다. 행사 일부는 “굳이 저렇게까지 해야 하나?” “왜 저런 대목이 이런 행사에 들어가 있지?”라는 느낌을 줬지만 긍정적인 대목도 꽤 있었습니다.
특히 문 대통령이 기념사 마지막 부분에 이번 KF-21 시제기 개발성공의 공로자 20명의 이름을 일일이 부르며 행사장 앞으로 나오도록 한 것은 많은 참석자들의 감동을 자아냈습니다. 공로자 20명은 높은 분들이 아니라 철저히 현장에서 고생한 사람들 위주로 선정된 것도 눈길을 끌었습니다.
이날 KF-21 개발 책임을 맡은 KAI 관계자들이 먼저 호명됐는데요, 개발 총괄을 맡은 이일우 치프 엔지니어가 가장 먼저 등장했습니다. 순수 엔지니어로 저도 오래전부터 알고 지낸 분인데요, KAI에선 이 치프 엔지니어 등 총 10명이 호명돼 단상에 섰습니다.
사업 지휘감독 책임을 맡고 있는 방위사업청에선 전남희 팀장 등 4명이, AESA(능동 위상배열) 레이다 개발을 담당한 국방과학연구소(ADD)에선 3명이 각각 호명됐습니다. 끝으로 업체에선 한화시스템 2명, LIG넥스원 1명 등 3명이 호명됐습니다. 문 대통령은 이들을 소개하며 “지난 20년 개발진들의 한결같은 헌신이 없었다면 우리는 오늘 ‘KF-21’을 만나지 못했을 것”이라고 강조했습니다.
문 대통령의 언급대로 KF-21 출고식을 당초 계획대로 진행할 수 있었던 데엔 공군과 업체, 연구소, 방위사업청 등이 긴밀한 협조체제를 구축, 총력을 기울여왔던 것이 결정적인 역할을 했다고 볼 수 있습니다. 안동만 전 국방과학연구소장은 최근 언론 기고를 통해 “오늘의 KF-X(KF-21)가 있기까지는 불철주야 노력해온 KAI의 임직원들은 물론, 20여년간 그늘에서 이 사업의 성공적 추진을 위해 혼신의 힘을 기울였던 공군, ADD, 방위사업청, 산업부 관계자들의 피와 땀이 있었다”고 강조했습니다.
이와함께 이번 출고식에서 인상적이었던 것 중의 하나는 전직 공군참모총장들이 무려 11명이나 행사에 참석해 KF-21에 대한 뜨거운 애정과 관심을 보여줬다는 점입니다. 10명이 넘는 전직 공군 최고 수뇌가 한 행사에 함께 참석한 것은 유례를 찾기 힘든 일입니다. 참석하신 분들중엔 1927년생으로 올해 만 94세인 김두만 전 공군참모총장도 계셨는데요, 김 전 총장은 6·25 전쟁 때 공군 최초로 100회 출격을 기록한 ‘살아 있는 전설’입니다.
김 전 총장은 지난 2015년 88세의 나이로 국산 경공격기 FA-50에 탑승해 ‘최고령 비행기록’을 수립하는 노익장을 과시하기도 했는데요, 그는 행사가 끝난 뒤 제대로 교육훈련도 받지 못하고 6·25전쟁에 참전해야 했던 경험담을 말씀하시면서 “감개무량하고 격세지감을 느낀다”고 말씀하셨습니다. 한 전직 참모총장은 “지난 20여년간 여기 앉아있는 총장 중 한사람이라고 KF-X에 반대했더라면 KF-X(KF-21)은 나올 수 없었을 것”이라고 지적했습니다.
사실 KF-21은 이제 시작입니다. 내년부터 2026년까지 2000회 이상의 비행시험을 거쳐야 합니다. 공군과 업체, 연구소, 방위사업청 등이 앞으로도 긴밀한 협업체계를 구축해 난관을 극복하고 성공적으로 KF-21 개발을 마칠 수 있기를 기원합니다.",조선일보
2021.04.10,丁총리 “사실 나도 검정고시 출신… 가난하다고 꿈조차 가난할 순 없어”,노석조 기자,"정세균 국무총리가 올해 첫 검정고시 시험이 열린 1일 “저 역시 검정고시 출신”이라며 사연을 소개했다. 이날 검정고시에는 서울 지역에서 초졸 396명, 중졸 977명, 고졸 3595명 등 총 4968명이 지원했다.
정 총리는 페이스북에 어릴 적 흑백 사진을 올리고 “형편이 어려워 중학교에 진학하지 못했다”면서 “초등학교 졸업 후 1년 넘게 나뭇짐하고 화전을 일구며 집안일을 도왔다”고 했다.
정 총리는 “그러다 공식 학교는 아니지만 수업료가 들지 않는 고등공민학교에 매일 왕복 16km를 걸어 다니며 검정고시로 중학교 과정을 마쳤다”면서 “가난하다고 해서 꿈조차 가난할 순 없다”고 했다.
그러면서 “저에게 검정고시는 새로운 세상으로 나갈 수 있게 한 토양이자 꿈을 키우는 자양분이었다”며 “지금은 가정 형편이 어렵지 않더라도 여러 이유로 검정고시를 보시는 분들이 많다”고 했다.
정 총리는 “하지만 여전히 검정고시는 도전이고 열정이고 희망”이라며 “검정고시 출신이 200만명이 넘는다고 한다”고 했다. 그러면서 “삼천리 방방곡곡 어디에나 있다고 해서 ‘삼천리 학교’라고도 한다”며 “오늘 시험에 임하시는 검정고시 동기 여러분, 이제 시작입니다. 희망을 놓지 않고 당당하게 앞날을 헤쳐나가시길 바랍니다”라고 했다.",조선일보
2021.04.07,출구조사 압승에 야당은 이런 표정… 여당은 망연자실,김명성 기자,"국민의힘은 7일 KBS, MBC, SBS가 공동으로 발표한 서울시장 출구조사 예측결과 오세훈 후보가 59.0%로 박영선 후보(37.7%)를 크게 이기는 것으로 나오자 환호했다.
오세훈 후보는 “지지·성원해준 유권자분께 진심으로 감사드린다”고 했다. 오 후보는 이날 오후 8시 15분쯤 서울 여의도 국민의힘 당사에서 방송 3사 출구조사 결과를 지켜본 뒤 담담한 표정으로 이같이 밝혔다. 오 후보는 출구조사 결과가 나올 때 눈시울을 다소 붉히기도 했다.
반면 민주당은 최대 30%포인트 가까이 참패가 예상된다는 지상파 3사의 출구조사 결과가 보도되자 깊은 한숨 속에서 망연자실한 표정을 감추지 못했다.
2~3%포인트 박빙 승부를 점쳤던 민주당 지도부는 서울의 경우 20%포인트 가까운 격차로 크게 진다는 소식에 말 그대로 초상집 분위기였다.
김 대표 대행은 출구조사 발표가 시작된 지 10분도 되지 않은 시점에서 최고위원들과 함께 자리에서 일어나 상황실을 떠났다.
박영선 캠프 대변인이었던 강선우 의원은 결국 울음을 터뜨렸고, 개표 상황실에 있던 의원들은 오후 9시께 대부분 자리를 떴다.
종로구 안국동에 위치한 박영선 후보 캠프 사무실도 무거운 침묵만 감돌았다.
캠프 사무실에서 결과를 확인한 기동민 서울시당위원장, 서영교 캠프 총괄유세본부장, 진성준 전략기획본부장 등 20여명의 민주당 의원들은 당혹감을 감추지 못했다.
이따금 탄식과 한숨 소리만이 정적을 깼다. 출구조사 조사 발표 5분이 채 지나지 않아 의원들은 하나둘 자리를 떴다.
한편, 박영선 서울시장 후보는 출구조사 발표 때 상황실에 나오지 않고 자택에 머물렀다.

",조선일보
